,seconds of week [s],SV,pr [m],sat x ECEF [m],sat y ECEF [m],sat z ECEF [m]
1246,207,5,22392906.692880522,-1200000.0,-10000000.0,20000000.0
1247,207,6,25722462.484942764,800000.0,-25000000.0,6000000.0
1248,208,1,30104026.698530324,15000000.0,-25000000.0,-7500000.0
1249,208,2,25318020.488317683,-20000000.0,4000000.0,15000000.0
1250,208,3,17029253.690070227,8000000.0,15000000.0,-1000000.0
1251,208,4,40078155.850624114,2000000.0,-40000000.0,-1500000.0
1252,208,5,22392900.635867067,-1200000.0,-10000000.0,20000000.0
1253,208,6,25722462.960144073,800000.0,-25000000.0,6000000.0
1254,209,1,30104027.969633687,15000000.0,-25000000.0,-7500000.0
1255,209,2,25318044.3996847,-20000000.0,4000000.0,15000000.0
1256,209,3,17029247.855117667,8000000.0,15000000.0,-1000000.0
1257,209,4,40078153.10815125,2000000.0,-40000000.0,-1500000.0
1258,209,5,22392892.107134562,-1200000.0,-10000000.0,20000000.0
1259,209,6,25722448.66182182,800000.0,-25000000.0,6000000.0
1260,210,1,30104019.49841815,15000000.0,-25000000.0,-7500000.0
1261,210,2,25318024.40043799,-20000000.0,4000000.0,15000000.0
1262,210,3,17029251.4642674,8000000.0,15000000.0,-1000000.0
1263,210,4,40078140.63256724,2000000.0,-40000000.0,-1500000.0
1264,210,5,22392906.068314508,-1200000.0,-10000000.0,20000000.0
1265,210,6,25722450.920338217,800000.0,-25000000.0,6000000.0
1266,211,1,30104011.147060324,15000000.0,-25000000.0,-7500000.0
1267,211,2,25318021.012390107,-20000000.0,4000000.0,15000000.0
1268,211,3,17029253.176341463,8000000.0,15000000.0,-1000000.0
1269,211,4,40078131.82546656,2000000.0,-40000000.0,-1500000.0
1270,211,5,22392902.968164053,-1200000.0,-10000000.0,20000000.0
1271,211,6,25722461.54306957,800000.0,-25000000.0,6000000.0
1272,212,1,30104012.03276814,15000000.0,-25000000.0,-7500000.0
1273,212,2,25318020.39205189,-20000000.0,4000000.0,15000000.0
1274,212,3,17029254.74261366,8000000.0,15000000.0,-1000000.0
1275,212,4,40078168.73928879,2000000.0,-40000000.0,-1500000.0
1276,212,5,22392916.089363348,-1200000.0,-10000000.0,20000000.0
1277,212,6,25722446.58786405,800000.0,-25000000.0,6000000.0
1278,213,1,30104029.272103403,15000000.0,-25000000.0,-7500000.0
1279,213,2,25318019.181457825,-20000000.0,4000000.0,15000000.0
1280,213,3,17029268.63829518,8000000.0,15000000.0,-1000000.0
1281,213,4,40078136.324551985,2000000.0,-40000000.0,-1500000.0
1282,213,5,22392889.869913086,-1200000.0,-10000000.0,20000000.0
1283,213,6,25722458.011727285,800000.0,-25000000.0,6000000.0
1284,214,1,30104036.147655196,15000000.0,-25000000.0,-7500000.0
1285,214,2,25318027.210685972,-20000000.0,4000000.0,15000000.0
1286,214,3,17029270.09766783,8000000.0,15000000.0,-1000000.0
1287,214,4,40078145.7081071,2000000.0,-40000000.0,-1500000.0
1288,214,5,22392903.953349676,-1200000.0,-10000000.0,20000000.0
1289,214,6,25722471.082001593,800000.0,-25000000.0,6000000.0
1290,215,1,30104012.9483797,15000000.0,-25000000.0,-7500000.0
1291,215,2,25318032.742262702,-20000000.0,4000000.0,15000000.0
1292,215,3,17029254.327128213,8000000.0,15000000.0,-1000000.0
1293,215,4,40078142.797010876,2000000.0,-40000000.0,-1500000.0
1294,215,5,22392908.801279742,-1200000.0,-10000000.0,20000000.0
1295,215,6,25722457.64508235,800000.0,-25000000.0,6000000.0
1296,216,1,30104031.2358121,15000000.0,-25000000.0,-7500000.0
1297,216,2,25318020.807315905,-20000000.0,4000000.0,15000000.0
1298,216,3,17029269.571770173,8000000.0,15000000.0,-1000000.0
1299,216,4,40078157.089011885,2000000.0,-40000000.0,-1500000.0
1300,216,5,22392896.38338312,-1200000.0,-10000000.0,20000000.0
1301,216,6,25722448.016762313,800000.0,-25000000.0,6000000.0
1302,217,1,30104047.454015575,15000000.0,-25000000.0,-7500000.0
1303,217,2,25318033.479741916,-20000000.0,4000000.0,15000000.0
1304,217,3,17029262.699788734,8000000.0,15000000.0,-1000000.0
1305,217,4,40078138.55136701,2000000.0,-40000000.0,-1500000.0
1306,217,5,22392903.266068026,-1200000.0,-10000000.0,20000000.0
1307,217,6,25722468.10845562,800000.0,-25000000.0,6000000.0
1308,218,1,30104017.496119387,15000000.0,-25000000.0,-7500000.0
1309,218,2,25318026.81241457,-20000000.0,4000000.0,15000000.0
1310,218,3,17029255.06025578,8000000.0,15000000.0,-1000000.0
1311,218,4,40078155.60422647,2000000.0,-40000000.0,-1500000.0
1312,218,5,22392892.874956287,-1200000.0,-10000000.0,20000000.0
1313,218,6,25722459.897180393,800000.0,-25000000.0,6000000.0
1314,219,1,30104025.64303757,15000000.0,-25000000.0,-7500000.0
1315,219,2,25318024.9230557,-20000000.0,4000000.0,15000000.0
1316,219,3,17029251.514850482,8000000.0,15000000.0,-1000000.0
1317,219,4,40078150.89158745,2000000.0,-40000000.0,-1500000.0
1318,219,5,22392900.02632747,-1200000.0,-10000000.0,20000000.0
1319,219,6,25722464.98664675,800000.0,-25000000.0,6000000.0
1320,220,1,30104030.140470237,15000000.0,-25000000.0,-7500000.0
1321,220,2,25318019.547006406,-20000000.0,4000000.0,15000000.0
1322,220,3,17029255.525457505,8000000.0,15000000.0,-1000000.0
1323,220,4,40078154.29966611,2000000.0,-40000000.0,-1500000.0
1324,220,5,22392895.225737285,-1200000.0,-10000000.0,20000000.0
1325,220,6,25722467.00045283,800000.0,-25000000.0,6000000.0
1326,221,1,30104035.200689603,15000000.0,-25000000.0,-7500000.0
1327,221,2,25318025.0054435,-20000000.0,4000000.0,15000000.0
1328,221,3,17029262.054350074,8000000.0,15000000.0,-1000000.0
1329,221,4,40078139.566760525,2000000.0,-40000000.0,-1500000.0
1330,221,5,22392913.444885723,-1200000.0,-10000000.0,20000000.0
1331,221,6,25722453.988898464,800000.0,-25000000.0,6000000.0
1332,222,1,30104043.970752615,15000000.0,-25000000.0,-7500000.0
1333,222,2,25318031.840195443,-20000000.0,4000000.0,15000000.0
1334,222,3,17029254.623996865,8000000.0,15000000.0,-1000000.0
1335,222,4,40078143.985249296,2000000.0,-40000000.0,-1500000.0
1336,222,5,22392913.29162695,-1200000.0,-10000000.0,20000000.0
1337,222,6,25722442.095384482,800000.0,-25000000.0,6000000.0
1338,223,1,30104039.94182166,15000000.0,-25000000.0,-7500000.0
1339,223,2,25318022.943396825,-20000000.0,4000000.0,15000000.0
1340,223,3,17029265.11540827,8000000.0,15000000.0,-1000000.0
1341,223,4,40078146.41872846,2000000.0,-40000000.0,-1500000.0
1342,223,5,22392913.95811367,-1200000.0,-10000000.0,20000000.0
1343,223,6,25722450.887683656,800000.0,-25000000.0,6000000.0
1344,224,1,30104033.238981918,15000000.0,-25000000.0,-7500000.0
1345,224,2,25318017.214333516,-20000000.0,4000000.0,15000000.0
1346,224,3,17029264.790001422,8000000.0,15000000.0,-1000000.0
1347,224,4,40078137.66036861,2000000.0,-40000000.0,-1500000.0
1348,224,5,22392919.328348093,-1200000.0,-10000000.0,20000000.0
1349,224,6,25722452.38404634,800000.0,-25000000.0,6000000.0
1350,225,1,30104028.569988564,15000000.0,-25000000.0,-7500000.0
1351,225,2,25318017.50819281,-20000000.0,4000000.0,15000000.0
1352,225,3,17029259.508981414,8000000.0,15000000.0,-1000000.0
1353,225,4,40078149.06685555,2000000.0,-40000000.0,-1500000.0
1354,225,5,22392890.758105475,-1200000.0,-10000000.0,20000000.0
1355,225,6,25722469.2130993,800000.0,-25000000.0,6000000.0
1356,226,1,30104039.761502787,15000000.0,-25000000.0,-7500000.0
1357,226,2,25318027.68795899,-20000000.0,4000000.0,15000000.0
1358,226,3,17029269.27654925,8000000.0,15000000.0,-1000000.0
1359,226,4,40078144.59131863,2000000.0,-40000000.0,-1500000.0
1360,226,5,22392915.357973263,-1200000.0,-10000000.0,20000000.0
1361,226,6,25722452.92434533,800000.0,-25000000.0,6000000.0
1362,227,1,30104033.268803712,15000000.0,-25000000.0,-7500000.0
1363,227,2,25318021.104858007,-20000000.0,4000000.0,15000000.0
1364,227,3,17029275.26803696,8000000.0,15000000.0,-1000000.0
1365,227,4,40078146.931956485,2000000.0,-40000000.0,-1500000.0
1366,227,5,22392908.599676907,-1200000.0,-10000000.0,20000000.0
1367,227,6,25722470.72924686,800000.0,-25000000.0,6000000.0
1368,228,1,30104045.226701997,15000000.0,-25000000.0,-7500000.0
1369,228,2,25318019.84171149,-20000000.0,4000000.0,15000000.0
1370,228,3,17029267.01660621,8000000.0,15000000.0,-1000000.0
1371,228,4,40078143.35908333,2000000.0,-40000000.0,-1500000.0
1372,228,5,22392901.052153077,-1200000.0,-10000000.0,20000000.0
1373,228,6,25722460.917533547,800000.0,-25000000.0,6000000.0
1374,229,1,30104029.861559022,15000000.0,-25000000.0,-7500000.0
1375,229,2,25318023.975976147,-20000000.0,4000000.0,15000000.0
1376,229,3,17029267.478470303,8000000.0,15000000.0,-1000000.0
1377,229,4,40078151.090085305,2000000.0,-40000000.0,-1500000.0
1378,229,5,22392906.226021953,-1200000.0,-10000000.0,20000000.0
1379,229,6,25722473.407174602,800000.0,-25000000.0,6000000.0
1380,230,1,30104043.51110248,15000000.0,-25000000.0,-7500000.0
1381,230,2,25318012.16676623,-20000000.0,4000000.0,15000000.0
1382,230,3,17029254.67367301,8000000.0,15000000.0,-1000000.0
1383,230,4,40078124.619186856,2000000.0,-40000000.0,-1500000.0
1384,230,5,22392895.63269513,-1200000.0,-10000000.0,20000000.0
1385,230,6,25722480.437721744,800000.0,-25000000.0,6000000.0
1386,231,1,30104036.040730678,15000000.0,-25000000.0,-7500000.0
1387,231,2,25318026.446145583,-20000000.0,4000000.0,15000000.0
1388,231,3,17029269.52807806,8000000.0,15000000.0,-1000000.0
1389,231,4,40078142.803824306,2000000.0,-40000000.0,-1500000.0
1390,231,5,22392903.49341408,-1200000.0,-10000000.0,20000000.0
1391,231,6,25722446.777028214,800000.0,-25000000.0,6000000.0
1392,232,1,30104029.536944203,15000000.0,-25000000.0,-7500000.0
1393,232,2,25318003.039222945,-20000000.0,4000000.0,15000000.0
1394,232,3,17029278.186730772,8000000.0,15000000.0,-1000000.0
1395,232,4,40078141.84153089,2000000.0,-40000000.0,-1500000.0
1396,232,5,22392898.622695368,-1200000.0,-10000000.0,20000000.0
1397,232,6,25722467.935567826,800000.0,-25000000.0,6000000.0
1398,233,1,30104035.988697283,15000000.0,-25000000.0,-7500000.0
1399,233,2,25318010.106838003,-20000000.0,4000000.0,15000000.0
1400,233,3,17029254.306304187,8000000.0,15000000.0,-1000000.0
1401,233,4,40078126.33545207,2000000.0,-40000000.0,-1500000.0
1402,233,5,22392892.827718697,-1200000.0,-10000000.0,20000000.0
1403,233,6,25722466.486052476,800000.0,-25000000.0,6000000.0
1404,234,1,30104034.786533814,15000000.0,-25000000.0,-7500000.0
1405,234,2,25318016.885745384,-20000000.0,4000000.0,15000000.0
1406,234,3,17029261.740244154,8000000.0,15000000.0,-1000000.0
1407,234,4,40078132.43508066,2000000.0,-40000000.0,-1500000.0
1408,234,5,22392911.528846074,-1200000.0,-10000000.0,20000000.0
1409,234,6,25722463.0109287,800000.0,-25000000.0,6000000.0
1410,235,1,30104042.775180705,15000000.0,-25000000.0,-7500000.0
1411,235,2,25318015.513102893,-20000000.0,4000000.0,15000000.0
1412,235,3,17029271.493732892,8000000.0,15000000.0,-1000000.0
1413,235,4,40078140.564201385,2000000.0,-40000000.0,-1500000.0
1414,235,5,22392915.56887634,-1200000.0,-10000000.0,20000000.0
1415,235,6,25722457.25921996,800000.0,-25000000.0,6000000.0
1416,236,1,30104043.580785748,15000000.0,-25000000.0,-7500000.0
1417,236,2,25318010.252518665,-20000000.0,4000000.0,15000000.0
1418,236,3,17029267.493456826,8000000.0,15000000.0,-1000000.0
1419,236,4,40078160.49565248,2000000.0,-40000000.0,-1500000.0
1420,236,5,22392910.52523018,-1200000.0,-10000000.0,20000000.0
1421,236,6,25722455.223954596,800000.0,-25000000.0,6000000.0
1422,237,1,30104043.102882262,15000000.0,-25000000.0,-7500000.0
1423,237,2,25318014.89294198,-20000000.0,4000000.0,15000000.0
1424,237,3,17029285.01355526,8000000.0,15000000.0,-1000000.0
1425,237,4,40078149.5361191,2000000.0,-40000000.0,-1500000.0
1426,237,5,22392899.02156723,-1200000.0,-10000000.0,20000000.0
1427,237,6,25722446.298588436,800000.0,-25000000.0,6000000.0
1428,238,1,30104030.313749816,15000000.0,-25000000.0,-7500000.0
1429,238,2,25318013.877514727,-20000000.0,4000000.0,15000000.0
1430,238,3,17029282.81611442,8000000.0,15000000.0,-1000000.0
1431,238,4,40078145.92159661,2000000.0,-40000000.0,-1500000.0
1432,238,5,22392906.676796675,-1200000.0,-10000000.0,20000000.0
1433,238,6,25722458.616522357,800000.0,-25000000.0,6000000.0
1434,239,1,30104031.231451705,15000000.0,-25000000.0,-7500000.0
1435,239,2,25318004.97246388,-20000000.0,4000000.0,15000000.0
1436,239,3,17029272.714901876,8000000.0,15000000.0,-1000000.0
1437,239,4,40078145.04131184,2000000.0,-40000000.0,-1500000.0
1438,239,5,22392901.133592267,-1200000.0,-10000000.0,20000000.0
1439,239,6,25722453.60071869,800000.0,-25000000.0,6000000.0
1440,240,1,30104039.897546384,15000000.0,-25000000.0,-7500000.0
1441,240,2,25318010.17260206,-20000000.0,4000000.0,15000000.0
1442,240,3,17029281.83558499,8000000.0,15000000.0,-1000000.0
1443,240,4,40078136.656029545,2000000.0,-40000000.0,-1500000.0
1444,240,5,22392912.316255394,-1200000.0,-10000000.0,20000000.0
1445,240,6,25722457.876393087,800000.0,-25000000.0,6000000.0
1446,241,1,30104050.743982196,15000000.0,-25000000.0,-7500000.0
1447,241,2,25318004.87625916,-20000000.0,4000000.0,15000000.0
1448,241,3,17029257.145102486,8000000.0,15000000.0,-1000000.0
1449,241,4,40078145.87865606,2000000.0,-40000000.0,-1500000.0
1450,241,5,22392895.930057257,-1200000.0,-10000000.0,20000000.0
1451,241,6,25722456.621616207,800000.0,-25000000.0,6000000.0
1452,242,1,30104048.053199824,15000000.0,-25000000.0,-7500000.0
1453,242,2,25317999.60262583,-20000000.0,4000000.0,15000000.0
1454,242,3,17029254.828762725,8000000.0,15000000.0,-1000000.0
1455,242,4,40078150.21772301,2000000.0,-40000000.0,-1500000.0
1456,242,5,22392908.801322024,-1200000.0,-10000000.0,20000000.0
1457,242,6,25722460.97875879,800000.0,-25000000.0,6000000.0
1458,243,1,30104043.261764877,15000000.0,-25000000.0,-7500000.0
1459,243,2,25318018.40601124,-20000000.0,4000000.0,15000000.0
1460,243,3,17029264.008178476,8000000.0,15000000.0,-1000000.0
1461,243,4,40078135.000641696,2000000.0,-40000000.0,-1500000.0
1462,243,5,22392899.358409263,-1200000.0,-10000000.0,20000000.0
1463,243,6,25722458.44103906,800000.0,-25000000.0,6000000.0
1464,244,1,30104057.684030764,15000000.0,-25000000.0,-7500000.0
1465,244,2,25318000.12504016,-20000000.0,4000000.0,15000000.0
1466,244,3,17029272.901046976,8000000.0,15000000.0,-1000000.0
1467,244,4,40078134.86002048,2000000.0,-40000000.0,-1500000.0
1468,244,5,22392898.7121743,-1200000.0,-10000000.0,20000000.0
1469,244,6,25722464.59088179,800000.0,-25000000.0,6000000.0
1470,245,1,30104033.59500067,15000000.0,-25000000.0,-7500000.0
1471,245,2,25318007.938094806,-20000000.0,4000000.0,15000000.0
1472,245,3,17029260.206627555,8000000.0,15000000.0,-1000000.0
1473,245,4,40078148.89416138,2000000.0,-40000000.0,-1500000.0
1474,245,5,22392897.267347086,-1200000.0,-10000000.0,20000000.0
1475,245,6,25722465.95245314,800000.0,-25000000.0,6000000.0
1476,246,1,30104051.84706357,15000000.0,-25000000.0,-7500000.0
1477,246,2,25318011.112619095,-20000000.0,4000000.0,15000000.0
1478,246,3,17029272.240450736,8000000.0,15000000.0,-1000000.0
1479,246,4,40078148.21309783,2000000.0,-40000000.0,-1500000.0
1480,246,5,22392898.20344451,-1200000.0,-10000000.0,20000000.0
1481,246,6,25722456.109114632,800000.0,-25000000.0,6000000.0
1482,247,1,30104044.372855805,15000000.0,-25000000.0,-7500000.0
1483,247,2,25318009.55882224,-20000000.0,4000000.0,15000000.0
1484,247,3,17029270.340729814,8000000.0,15000000.0,-1000000.0
1485,247,4,40078144.99427011,2000000.0,-40000000.0,-1500000.0
1486,247,5,22392900.65723712,-1200000.0,-10000000.0,20000000.0
1487,247,6,25722456.5885343,800000.0,-25000000.0,6000000.0
1488,248,1,30104036.363480024,15000000.0,-25000000.0,-7500000.0
1489,248,2,25317996.807005104,-20000000.0,4000000.0,15000000.0
1490,248,3,17029279.84964406,8000000.0,15000000.0,-1000000.0
1491,248,4,40078148.84119,2000000.0,-40000000.0,-1500000.0
1492,248,5,22392904.406748317,-1200000.0,-10000000.0,20000000.0
1493,248,6,25722463.11026609,800000.0,-25000000.0,6000000.0
1494,249,1,30104033.0687657,15000000.0,-25000000.0,-7500000.0
1495,249,2,25317991.018211544,-20000000.0,4000000.0,15000000.0
1496,249,3,17029271.149490185,8000000.0,15000000.0,-1000000.0
1497,249,4,40078131.94220719,2000000.0,-40000000.0,-1500000.0
1498,249,5,22392899.89699894,-1200000.0,-10000000.0,20000000.0
1499,249,6,25722463.560969204,800000.0,-25000000.0,6000000.0
1500,250,1,30104046.51839609,15000000.0,-25000000.0,-7500000.0
1501,250,2,25317999.5980648,-20000000.0,4000000.0,15000000.0
1502,250,3,17029290.325494517,8000000.0,15000000.0,-1000000.0
1503,250,4,40078154.42901001,2000000.0,-40000000.0,-1500000.0
1504,250,5,22392884.506693337,-1200000.0,-10000000.0,20000000.0
1505,250,6,25722452.80257492,800000.0,-25000000.0,6000000.0
1506,251,1,30104047.690599713,15000000.0,-25000000.0,-7500000.0
1507,251,2,25318004.635210827,-20000000.0,4000000.0,15000000.0
1508,251,3,17029271.022532854,8000000.0,15000000.0,-1000000.0
1509,251,4,40078153.70412489,2000000.0,-40000000.0,-1500000.0
1510,251,5,22392905.719781082,-1200000.0,-10000000.0,20000000.0
1511,251,6,25722450.056153093,800000.0,-25000000.0,6000000.0
1512,252,1,30104030.44902951,15000000.0,-25000000.0,-7500000.0
1513,252,2,25317998.335325003,-20000000.0,4000000.0,15000000.0
1514,252,3,17029276.400064565,8000000.0,15000000.0,-1000000.0
1515,252,4,40078142.26975345,2000000.0,-40000000.0,-1500000.0
1516,252,5,22392902.77333323,-1200000.0,-10000000.0,20000000.0
1517,252,6,25722455.725030594,800000.0,-25000000.0,6000000.0
1518,253,1,30104044.197221797,15000000.0,-25000000.0,-7500000.0
1519,253,2,25318024.148656625,-20000000.0,4000000.0,15000000.0
1520,253,3,17029279.848157246,8000000.0,15000000.0,-1000000.0
1521,253,4,40078137.01920502,2000000.0,-40000000.0,-1500000.0
1522,253,5,22392904.379354782,-1200000.0,-10000000.0,20000000.0
1523,253,6,25722446.232311092,800000.0,-25000000.0,6000000.0
1524,254,1,30104050.180640757,15000000.0,-25000000.0,-7500000.0
1525,254,2,25318004.128879406,-20000000.0,4000000.0,15000000.0
1526,254,3,17029278.598279864,8000000.0,15000000.0,-1000000.0
1527,254,4,40078132.17721237,2000000.0,-40000000.0,-1500000.0
1528,254,5,22392907.343308285,-1200000.0,-10000000.0,20000000.0
1529,254,6,25722465.19476689,800000.0,-25000000.0,6000000.0
1530,255,1,30104055.73551985,15000000.0,-25000000.0,-7500000.0
1531,255,2,25317995.19530982,-20000000.0,4000000.0,15000000.0
1532,255,3,17029283.990175333,8000000.0,15000000.0,-1000000.0
1533,255,4,40078165.82381634,2000000.0,-40000000.0,-1500000.0
1534,255,5,22392904.323046047,-1200000.0,-10000000.0,20000000.0
1535,255,6,25722454.153861124,800000.0,-25000000.0,6000000.0
1536,256,1,30104034.291076366,15000000.0,-25000000.0,-7500000.0
1537,256,2,25317997.425295364,-20000000.0,4000000.0,15000000.0
1538,256,3,17029271.28858201,8000000.0,15000000.0,-1000000.0
1539,256,4,40078144.03488916,2000000.0,-40000000.0,-1500000.0
1540,256,5,22392895.831049144,-1200000.0,-10000000.0,20000000.0
1541,256,6,25722455.995289158,800000.0,-25000000.0,6000000.0
1542,257,1,30104056.76523791,15000000.0,-25000000.0,-7500000.0
1543,257,2,25317995.624439713,-20000000.0,4000000.0,15000000.0
1544,257,3,17029293.04766983,8000000.0,15000000.0,-1000000.0
1545,257,4,40078160.87047495,2000000.0,-40000000.0,-1500000.0
1546,257,5,22392908.631659783,-1200000.0,-10000000.0,20000000.0
1547,257,6,25722454.205672253,800000.0,-25000000.0,6000000.0
1548,258,1,30104057.419002682,15000000.0,-25000000.0,-7500000.0
1549,258,2,25317994.25225289,-20000000.0,4000000.0,15000000.0
1550,258,3,17029271.918868504,8000000.0,15000000.0,-1000000.0
1551,258,4,40078136.557148375,2000000.0,-40000000.0,-1500000.0
1552,258,5,22392904.385127064,-1200000.0,-10000000.0,20000000.0
1553,258,6,25722450.355024584,800000.0,-25000000.0,6000000.0
1554,259,1,30104049.939656325,15000000.0,-25000000.0,-7500000.0
1555,259,2,25317996.799091097,-20000000.0,4000000.0,15000000.0
1556,259,3,17029274.991947148,8000000.0,15000000.0,-1000000.0
1557,259,4,40078152.00056667,2000000.0,-40000000.0,-1500000.0
1558,259,5,22392897.47875112,-1200000.0,-10000000.0,20000000.0
1559,259,6,25722456.357261833,800000.0,-25000000.0,6000000.0
1560,260,1,30104051.878460977,15000000.0,-25000000.0,-7500000.0
1561,260,2,25317996.945497654,-20000000.0,4000000.0,15000000.0
1562,260,3,17029266.661474258,8000000.0,15000000.0,-1000000.0
1563,260,4,40078148.26930558,2000000.0,-40000000.0,-1500000.0
1564,260,5,22392905.260908395,-1200000.0,-10000000.0,20000000.0
1565,260,6,25722452.939068567,800000.0,-25000000.0,6000000.0
1566,261,1,30104027.65755564,15000000.0,-25000000.0,-7500000.0
1567,261,2,25317993.013356965,-20000000.0,4000000.0,15000000.0
1568,261,3,17029274.096041907,8000000.0,15000000.0,-1000000.0
1569,261,4,40078150.361515224,2000000.0,-40000000.0,-1500000.0
1570,261,5,22392894.508895133,-1200000.0,-10000000.0,20000000.0
1571,261,6,25722472.025648586,800000.0,-25000000.0,6000000.0
1572,262,1,30104050.38570478,15000000.0,-25000000.0,-7500000.0
1573,262,2,25318012.789472844,-20000000.0,4000000.0,15000000.0
1574,262,3,17029280.83501166,8000000.0,15000000.0,-1000000.0
1575,262,4,40078142.80165706,2000000.0,-40000000.0,-1500000.0
1576,262,5,22392898.96199226,-1200000.0,-10000000.0,20000000.0
1577,262,6,25722462.444767028,800000.0,-25000000.0,6000000.0
1578,263,1,30104047.3917962,15000000.0,-25000000.0,-7500000.0
1579,263,2,25317981.08370032,-20000000.0,4000000.0,15000000.0
1580,263,3,17029285.1269257,8000000.0,15000000.0,-1000000.0
1581,263,4,40078152.21344874,2000000.0,-40000000.0,-1500000.0
1582,263,5,22392909.352841973,-1200000.0,-10000000.0,20000000.0
1583,263,6,25722444.43680228,800000.0,-25000000.0,6000000.0
1584,264,1,30104045.883345805,15000000.0,-25000000.0,-7500000.0
1585,264,2,25317989.675805718,-20000000.0,4000000.0,15000000.0
1586,264,3,17029290.832470786,8000000.0,15000000.0,-1000000.0
1587,264,4,40078161.21639655,2000000.0,-40000000.0,-1500000.0
1588,264,5,22392916.17487331,-1200000.0,-10000000.0,20000000.0
1589,264,6,25722456.178854205,800000.0,-25000000.0,6000000.0
1590,265,1,30104059.08226716,15000000.0,-25000000.0,-7500000.0
1591,265,2,25317982.949080355,-20000000.0,4000000.0,15000000.0
1592,265,3,17029277.014453694,8000000.0,15000000.0,-1000000.0
1593,265,4,40078147.750398226,2000000.0,-40000000.0,-1500000.0
1594,265,5,22392906.568732444,-1200000.0,-10000000.0,20000000.0
1595,265,6,25722462.75315107,800000.0,-25000000.0,6000000.0
1596,266,1,30104066.58972458,15000000.0,-25000000.0,-7500000.0
1597,266,2,25317993.193419814,-20000000.0,4000000.0,15000000.0
1598,266,3,17029285.370264277,8000000.0,15000000.0,-1000000.0
1599,266,4,40078148.80247392,2000000.0,-40000000.0,-1500000.0
1600,266,5,22392904.676988136,-1200000.0,-10000000.0,20000000.0
1601,266,6,25722450.186905537,800000.0,-25000000.0,6000000.0
1602,267,1,30104041.734183535,15000000.0,-25000000.0,-7500000.0
1603,267,2,25317998.156581063,-20000000.0,4000000.0,15000000.0
1604,267,3,17029273.562274966,8000000.0,15000000.0,-1000000.0
1605,267,4,40078154.73155698,2000000.0,-40000000.0,-1500000.0
1606,267,5,22392905.176963255,-1200000.0,-10000000.0,20000000.0
1607,267,6,25722450.949862514,800000.0,-25000000.0,6000000.0
1608,268,1,30104051.926287726,15000000.0,-25000000.0,-7500000.0
1609,268,2,25318000.988282505,-20000000.0,4000000.0,15000000.0
1610,268,3,17029273.362554323,8000000.0,15000000.0,-1000000.0
1611,268,4,40078142.83925885,2000000.0,-40000000.0,-1500000.0
1612,268,5,22392909.09703272,-1200000.0,-10000000.0,20000000.0
1613,268,6,25722468.86485973,800000.0,-25000000.0,6000000.0
1614,269,1,30104041.683457013,15000000.0,-25000000.0,-7500000.0
1615,269,2,25317969.24966027,-20000000.0,4000000.0,15000000.0
1616,269,3,17029291.155834798,8000000.0,15000000.0,-1000000.0
1617,269,4,40078154.95098044,2000000.0,-40000000.0,-1500000.0
1618,269,5,22392898.546863325,-1200000.0,-10000000.0,20000000.0
1619,269,6,25722456.76654621,800000.0,-25000000.0,6000000.0
1620,270,1,30104060.755653474,15000000.0,-25000000.0,-7500000.0
1621,270,2,25317976.86445941,-20000000.0,4000000.0,15000000.0
1622,270,3,17029281.3077049,8000000.0,15000000.0,-1000000.0
1623,270,4,40078157.121050626,2000000.0,-40000000.0,-1500000.0
1624,270,5,22392913.33926176,-1200000.0,-10000000.0,20000000.0
1625,270,6,25722452.442911617,800000.0,-25000000.0,6000000.0
1626,271,1,30104052.96978878,15000000.0,-25000000.0,-7500000.0
1627,271,2,25317987.68293254,-20000000.0,4000000.0,15000000.0
1628,271,3,17029282.566380795,8000000.0,15000000.0,-1000000.0
1629,271,4,40078149.21007807,2000000.0,-40000000.0,-1500000.0
1630,271,5,22392904.16546631,-1200000.0,-10000000.0,20000000.0
1631,271,6,25722462.633929253,800000.0,-25000000.0,6000000.0
1632,272,1,30104067.408944495,15000000.0,-25000000.0,-7500000.0
1633,272,2,25317980.78445247,-20000000.0,4000000.0,15000000.0
1634,272,3,17029276.52100667,8000000.0,15000000.0,-1000000.0
1635,272,4,40078146.7060503,2000000.0,-40000000.0,-1500000.0
1636,272,5,22392914.2490837,-1200000.0,-10000000.0,20000000.0
1637,272,6,25722459.052734245,800000.0,-25000000.0,6000000.0
1638,273,1,30104062.37390755,15000000.0,-25000000.0,-7500000.0
1639,273,2,25317986.752681363,-20000000.0,4000000.0,15000000.0
1640,273,3,17029296.236376584,8000000.0,15000000.0,-1000000.0
1641,273,4,40078143.72226547,2000000.0,-40000000.0,-1500000.0
1642,273,5,22392914.514657065,-1200000.0,-10000000.0,20000000.0
1643,273,6,25722463.63688893,800000.0,-25000000.0,6000000.0
1644,274,1,30104049.272278972,15000000.0,-25000000.0,-7500000.0
1645,274,2,25317983.0662998,-20000000.0,4000000.0,15000000.0
1646,274,3,17029289.34142088,8000000.0,15000000.0,-1000000.0
1647,274,4,40078140.576332115,2000000.0,-40000000.0,-1500000.0
1648,274,5,22392907.332240902,-1200000.0,-10000000.0,20000000.0
1649,274,6,25722466.062197205,800000.0,-25000000.0,6000000.0
1650,275,1,30104044.81082498,15000000.0,-25000000.0,-7500000.0
1651,275,2,25317986.652526457,-20000000.0,4000000.0,15000000.0
